,password,entropy
823,old.person,0.889292441612776
824,woefultree,0.922752985991931
825,lively@jones,0.9299105657760608
826,fiercecave,0.93068979721077
827,chankly.bore,0.9100567109068579
828,breeze.satisfaction,0.9139751102681317
829,wretched@row,0.9610605630924046
830,closer.slime,0.9285337277746788
831,little@villa,0.9517080222076714
832,little-moment,0.9354601747657664
833,little.cake,0.9644293696366881
834,tangledpath,0.9311907143035614
835,oldstorks,0.9600124061571196
836,long@moonlight,0.9428605783575875
837,hugespark,0.8843346002564745
838,golden-dress,0.9509028540864871
839,silvery!tone,0.9454218019846582
840,contemptuous.arrangement,0.9467591416821518
841,old!man,0.9070303332055255
842,small.cur,0.933392143457788
843,new!stick,0.8915197862127779
844,little-feast,0.9309298751353674
845,little.doll,0.9267518505285711
846,little.fish,0.9478771217278815
847,dark.self,0.938328149031669
848,silvery!deed,0.8226406161791765
849,hotman,0.9211001226157024
850,thorough!string,0.9460420067124683
851,midmost@fight,0.9514449809742864
852,old-person,0.8925623189996469
853,old@person,0.8459498513557243
854,ridiculous@bore,0.9704581170498177
855,taky@sire,0.9010762888348183
856,sportive-brown,0.9397131250729954
857,littlebird,0.9534184561162269
858,long@legs,0.9548606731424969
859,foeman!face,0.9415187552083547
860,contemptuoussmile,0.9240283000800694
861,dead.music,0.9674560034030831
862,little.grass,0.9625480332853593
863,solitarylanguage,0.953220413854344
864,enthusiastic-prohibits,0.9604738287420769
865,old!man,0.9070303332055255
866,large-liberty,0.9507369454837485
867,tikky!parts,0.9082472981055009
868,unsteadyterror,0.9602688399022804
869,serried-air,0.9303657428985768
870,calm-dolomphious,0.9568492393110598
871,little!heap,0.9477610645915296
872,darkest!cry,0.9350157029423538
873,wretched@dawn,0.9622862480738309
874,wistful@eye,0.9540928901174098
875,large!frog,0.9064058528875686
876,scant.cigar,0.9577474143474322
877,smallest.sky,0.963045331219362
878,lonely-pump,0.9482631371575003
879,less.clamour,0.9351147210643033
880,false@week,0.9504740092582653
881,leafy@trees,0.9265396180838151
882,fine!finger,0.9334465148565189
883,true.train,0.9360205765226662
884,dailyhens,0.9337687666379823
885,hummy!sound,0.9333100313796023
886,silver.ocean,0.9570018551842997
887,large.space,0.9691536781340793
888,old.person,0.889292441612776
889,hot@wat,0.9104900324028279
890,inner@fire,0.9509004172120848
891,old@man,0.9056487428682338
892,oldperson,0.9262824592367186
893,saintedladle,0.935110998812088
894,new!salt,0.9574599902255804
895,whatsoever.moans,0.9500259290982555
896,yonghybonghy,0.9352730247130812
897,old!person,0.8927305939285018
898,sober@sadness,0.9638935565814188
899,distant.land,0.9511379281469915
900,simple@price,0.9580919457836975
901,wild-words,0.9542138014968949
902,little!beware,0.8674644991057991
903,old-person,0.8925623189996469
904,younggeese,0.7999964854808888
905,young-cats,0.9090465746986379
906,blue@leaves,0.9383688113821741
907,plumdomphious.manner,0.9707357984041363
908,young-parrots,0.9624046357170287
909,long.mimic,0.9255960256251475
910,chanklybore,0.9354314458362749
911,himmeltaniouschatter,0.9573622068320601
912,greedy@rattling,0.9700743924069184
913,younggeese,0.7999964854808888
914,young.parrots,0.9632007482750936
915,goodly-existence,0.9582747520369934
916,brown-jar,0.9395786252144591
917,younggeese,0.7999964854808888
918,young@parrots,0.962174984061419
919,young-geese,0.8875170883885118
920,old-urn,0.9172379713671558
921,young@lady,0.9672961222964463
922,oldman,0.8928341117665511
923,oldman,0.8928341117665511
924,brown!bread,0.9350066109613021
925,latin@laughter,0.9641974482519621
926,random-gin,0.9122652601884287
927,little@brother,0.9419871044051602
928,wide!way,0.9562848874798511
929,keen-speed,0.9047667238939865
930,old@man,0.9056487428682338
931,crestedperson,0.9429867904240377
932,old-person,0.8925623189996469
933,spice-starch,0.8993671528665839
934,appropriate@begin,0.9339408178811781
935,good.rules,0.9172823509364919
936,right!eye,0.9360809889043075
937,old.men,0.9342217949680963
938,ryghte!day,0.9497376569946797
939,old@man,0.9056487428682338
940,discordant@stick,0.9591857123496484
941,stunning!prayer,0.9741923263390893
942,little.time,0.9088574758095381
943,little!villa,0.9493624666113923
944,livelyjones,0.9410286695349904
945,sportive-brown,0.9397131250729954
946,old@man,0.9056487428682338
947,old-guinea,0.9280736314625712
948,waesome-turnspits,0.9616677202341666
949,young-geese,0.8875170883885118
950,wonderful@person,0.972122363546281
951,old.man,0.9100714166678932
952,early.head,0.9185443635517977
953,little@lark,0.9491485569141905
954,first@cavern,0.9187780390192171
955,hot@scalding,0.9516704576964733
956,young.lady,0.9631885335432623
957,young@lady,0.9672961222964463
958,livelyjones,0.9410286695349904
959,human-tone,0.9643630066735959
960,inventive@prohibits,0.9491097728295672
961,bated@head,0.9299797671903691
962,waesome!voice,0.9553391170361495
963,young.lady,0.9631885335432623
964,old!man,0.9070303332055255
965,remarkable@pies,0.9603151251700376
966,stormy-face,0.9439586259144817
967,white-sides,0.9522904040549917
968,young.geese,0.8972318072572123
969,calm@deliberation,0.9681851193269849
970,false!lips,0.955577036499897
971,solitary-patties,0.9185824104958904
972,fourth!sceptic,0.9273798625641858
973,yonghybonghy,0.9352730247130812
974,little-villa,0.9497510334353579
975,straight@line,0.9249049818875911
976,foeman!swaying,0.9546080481415654
977,newhat,0.848878782184718
978,merry-piece,0.9603665783466541
979,sportive.brown,0.922980638418772
980,cheerful@string,0.9709627212167471
981,old@person,0.8459498513557243
982,sweetthing,0.9437765219347203
983,little@wink,0.9610367190988856
984,livelyjones,0.9410286695349904
985,sportive!brown,0.8899474628465365
986,greedychains,0.867848673267764
987,dark@nobility,0.9612778318616381
988,gentle-thing,0.928177308129215
989,little!space,0.9510467734057034
990,young.lady,0.9631885335432623
991,giddy-stern,0.9495657109357851
992,foeman@face,0.9465974376387045
993,latin@lesson,0.9138441262602002
994,stony.grace,0.9411929199310304
995,greencolor,0.9038434458899435
996,large@frog,0.9137518780808457
997,wideboss,0.9157749773315191
998,younggeese,0.7999964854808888
999,young-geese,0.8875170883885118
1000,young-cats,0.9090465746986379
1001,separate@fire,0.9404469007227865
1002,only!quarrelling,0.909306062642804
1003,utmostpancaky,0.9151255952209254
1004,proper@thing,0.9645774680271982
1005,littlewink,0.8060142609491044
1006,red!sunset,0.9328244066277256
1007,oldman,0.8928341117665511
1008,old@person,0.8459498513557243
1009,mindless.tart,0.9716672603698224
1010,haggard-eye,0.9184414227610115
1011,falselips,0.9530224148744276
1012,haggardlikeness,0.9336229845134955
1013,readyrun,0.9425562719751541
1014,mighty!town,0.9693512648947598
1015,oldman,0.8928341117665511
1016,oldperson,0.9262824592367186
1017,little.eyes,0.9508663245838934
1018,little!whisper,0.9669545519818384
1019,old@man,0.9056487428682338
1020,old@person,0.8459498513557243
1021,little.book,0.9517720218570754
1022,happyway,0.901713084960836
1023,old-man,0.9120485427080218
1024,fair@hiawatha,0.9433241844489025
1025,proper-mayor,0.9298955864575008
1026,giddyhound,0.9423820620274501
1027,silent@day,0.9350946069223384
1028,dolorous!man,0.9128307663878593
1029,oldperson,0.9262824592367186
1030,dark@train,0.9384898930190947
1031,perpendicular@grasp,0.9705394287523802
1032,badtone,0.9028087485763142
1033,pale-hours,0.9535494285163577
1034,aching!strife,0.9080544940421249
1035,oldperson,0.9262824592367186
1036,old.man,0.9100714166678932
1037,black@fit,0.961928537758551
1038,pertexpressions,0.9265962012211458
1039,right.expression,0.950258788423076
1040,patient@brow,0.9520769008520975
1041,greedyechoes,0.9297808204482947
1042,newside,0.9417670032269857
1043,littleducklings,0.9373238019136506
1044,tinybody,0.9441928823555924
1045,old.person,0.889292441612776
1046,young@lady,0.9672961222964463
1047,short.air,0.9168364831013056
1048,old@person,0.8459498513557243
1049,little-heap,0.9503485947566943
1050,little-piece,0.9132486873898298
1051,little!dove,0.9435465663097691
1052,little@fish,0.9550340391705721
1053,little!goose,0.9531582010608621
1054,eager.sigh,0.9633139906473972
1055,earlypumpkins,0.9481198882531765
1056,oldperson,0.9262824592367186
1057,young!lady,0.9681304925469822
1058,secret.untold,0.9462953635382774
1059,little.fish,0.9478771217278815
1060,quadrille.conviction,0.9649007713704548
1061,low!strays,0.942346228321513
1062,flowery!holes,0.9403369379346228
1063,most@gracilis,0.9635482954096283
1064,wildest!confusion,0.9608530810018289
1065,angry@ocean,0.9644175237138507
1066,old.man,0.9100714166678932
1067,old!person,0.8927305939285018
1068,green.face,0.9622081857736052
1069,young@person,0.961054466937664
1070,secret!land,0.9596941212055524
1071,merry@districts,0.9606577807696132
1072,early.pumpkins,0.9600232542871435
1073,lofty@tower,0.8905971413321655
1074,lordlyshore,0.915042456662107
1075,quaintscore,0.9638759944575306
1076,hasty!whisper,0.9294238546460646
1077,dreadful!girl,0.9597243475010595
1078,youngperson,0.8840640966055047
1079,old@man,0.9056487428682338
1080,appropriate.tread,0.9438064653403059
1081,third!refrain,0.9403603617042394
1082,pelican-voices,0.8979405774483881
1083,long.tail,0.8278961478781941
1084,longtoasteses,0.9514923170170009
1085,little-urn,0.9384616708192299
1086,little-goose,0.9502284358840212
1087,little@goose,0.9512300277394355
1088,little.wink,0.949784856652368
1089,new@question,0.9432559850936356
1090,exhaustive@puff,0.9675350028384723
1091,midmost!ear,0.8823754576233922
1092,bluehands,0.8744198617244476
1093,earlycomer,0.9233993014441905
1094,stupid!brow,0.9363946204448091
1095,crimson-sprite,0.9585700270004623
1096,unpitying.aching,0.9458412300308868
1097,wearyhands,0.9247425037915736
1098,early-pumpkins,0.9415806148517658
1099,sobergeography,0.956560752694032
1100,oldman,0.8928341117665511
1101,stupid.calls,0.9417598757154994
1102,large.artist,0.9464011071653174
1103,trackless@sky,0.9589535534181306
1104,bad.word,0.9446669645994378
1105,yonghy@bonghy,0.9424880615308546
1106,foreign.copper,0.9581904417315238
1107,ceaseless-din,0.9482402378600231
1108,mindless-shock,0.9678883330213985
1109,old.man,0.9100714166678932
1110,young@lady,0.9672961222964463
1111,simple-song,0.9610153749779321
1112,tis-tongue,0.9569737795250741
1113,ridicule!sikky,0.959692878845809
1114,vexedtrembling,0.9080202364465798
1115,lively!jones,0.930804520933939
1116,yonghy.bonghy,0.9434323899511767
1117,unflagging!tread,0.9668672451445581
1118,scared@dullard,0.9221262482433821
1119,comfortable!performance,0.9674010301744805
1120,little.ghost,0.9078981160074278
1121,little.goose,0.955161133423632
1122,stumpy.caky,0.9295298349434059
1123,little@shrimp,0.9436581984182981
1124,little-fish,0.9503533266065413
1125,scared@linger,0.9664858506284651
1126,beautiful@camel,0.9697840198375406
1127,russian!grace,0.954574640480041
1128,young-storks,0.9246342448978047
1129,younglady,0.7834683943002937
1130,right-home,0.9601614822062341
1131,blue.boss,0.8980560696168913
1132,rural.harmony,0.9447642281308838
1133,small!clothes,0.9164380689629904
1134,voluminous.manner,0.9481469198699725
1135,delirious.ducks,0.9648812848070644
1136,blue-countrie,0.9223548895545034
1137,chankly-bore,0.9158861724980087
1138,old.man,0.9100714166678932
1139,high.testimonial,0.9682972979482212
1140,greedytread,0.9007826010912866
1141,young!geese,0.8950198984265549
1142,young!lady,0.9681304925469822
1143,old-man,0.9120485427080218
1144,wide.bottle,0.9329174706186903
1145,young-geese,0.8875170883885118
1146,young-owls,0.9547629779248858
1147,large.mouse,0.969526548550788
1148,sour!leap,0.9266942649690658
1149,oldman,0.8928341117665511
1150,young@parrots,0.962174984061419
1151,young@geese,0.8944149111767751
1152,crimsonfairy,0.9563230669624565
1153,young@geese,0.8944149111767751
1154,younggeese,0.7999964854808888
1155,young.geese,0.8972318072572123
1156,silken!mystery,0.9601110480811805
1157,plum.pudding,0.8042661875767063
1158,epicurefrogs,0.9650980042078972
1159,absolute@flannel,0.9600444746937269
1160,simple!city,0.9770675806943332
1161,largelettuce,0.9392779876239519
1162,younglady,0.7834683943002937
1163,photographic@tie,0.9515109272109433
1164,littledoggie,0.9466692118630509
1165,inexpressive!pace,0.957957226740153
1166,false.lips,0.9566702014645099
1167,long.legs,0.9429677696897518
1168,livelyjones,0.9410286695349904
1169,brown!lines,0.9514626058461081
1170,early@pumpkins,0.9717946789342905
1171,little@heap,0.9512775128701672
1172,subdued!gown,0.8859596083689911
1173,sportive!loud,0.954916946399539
1174,young!mothers,0.9581478246673675
1175,charming!face,0.9461375373036529
1176,fruitage!laden,0.9597625668122081
1177,daily!exceeds,0.9536723441582425
1178,winsome!time,0.9323593692640384
1179,ain!men,0.8211506926058975
1180,old@person,0.8459498513557243
1181,oldman,0.8928341117665511
1182,greenbear,0.9328459730902098
1183,blue.bottle,0.9334100969002008
1184,valuable!pink,0.9569602804213745
1185,little-fish,0.9503533266065413
1186,fat@aspect,0.943326970285712
1187,good!cow,0.9317043169223512
1188,unpitying!ear,0.9427899073377313
1189,silkenstream,0.9265596878252204
1190,frozen.dairy,0.9513674449676743
1191,desperate!hiawatha,0.952800655341192
1192,tangled-voice,0.9419292358606299
1193,wretched@calf,0.9547948771169195
1194,unpitying!sun,0.9593215979571322
1195,wide-kite,0.9424121366273177
1196,old-person,0.8925623189996469
1197,old@man,0.9056487428682338
1198,little!sir,0.9011638352042034
1199,little!rabbit,0.9664465938518852
1200,hot@water,0.9632474002025084
1201,fiercetrees,0.9083928719203518
1202,old!man,0.9070303332055255
1203,jumbly!ripples,0.932373164480742
1204,merry@glow,0.9527170687628113
1205,different.thing,0.9504912415281603
1206,scarlet-grace,0.9218838761864883
1207,half!velocity,0.9439892666823471
1208,greatdelights,0.929847194082826
1209,younggeese,0.7999964854808888
1210,young-storks,0.9246342448978047
1211,perpendicular-manner,0.9102204283094699
1212,old-person,0.8925623189996469
1213,bad.love,0.9366738562917388
1214,old.person,0.889292441612776
1215,oftrabbit,0.9226125114109247
1216,cheerful.smile,0.9424499203464992
1217,purpleriver,0.910523649424714
1218,syllogistic.connoisseur,0.9603597816731745
1219,little@whisper,0.9653693311742747
1220,smallgig,0.9458176097864591
1221,little.goose,0.955161133423632
1222,little.eel,0.9273850685666427
1223,littlegoose,0.9422470087493882
1224,littlegoose,0.9422470087493882
1225,littlemouse,0.9442469773556683
1226,little-egg,0.9182367899263735
1227,sportive@brown,0.9431743172630231
1228,unflagging.tread,0.9719701091501146
1229,ghostly-border,0.9590116046021427
1230,dark.room,0.952800289458396
1231,little.villa,0.9468424986984484
1232,such-tops,0.7854134886956179
1233,large!quantity,0.9413406312720155
1234,dismal!sister,0.9217724900615039
1235,inconsiderate.urn,0.9481893480942365
1236,silvery@mazes,0.95580117410359
1237,green!squall,0.9198114759508204
1238,crimson@transport,0.956126496092806
1239,old-lady,0.891079419114448
1240,oldman,0.8928341117665511
1241,less!inns,0.9447184256414499
1242,old-man,0.9120485427080218
1243,old.man,0.9100714166678932
1244,little-bird,0.9498541248791758
1245,duskybeauty,0.9285365957633002
1246,old!person,0.8927305939285018
1247,fierce-praise,0.9397382118615661
1248,crimson.science,0.943018557151101
1249,blue@staircase,0.9512798099828448
1250,luminous@nose,0.9475513549536756
1251,giddy-sweep,0.9656637830075232
1252,old!urn,0.9217938433856203
1253,cold!hours,0.951276662226743
1254,runciblespoon,0.9250990015347647
1255,secret.untold,0.9462953635382774
1256,wretched!drop,0.956302080521507
1257,old-person,0.8925623189996469
1258,old-person,0.8925623189996469
1259,last-one,0.9676346401629837
1260,boastful-fly,0.9430157242153345
1261,solemn.brow,0.953025688466198
1262,green.meadow,0.9412426380661497
1263,wild-trees,0.9548001067940666
1264,old@person,0.8459498513557243
1265,old-person,0.8925623189996469
1266,little@maid,0.94052902833295
1267,rest!eventide,0.9574099183737833
1268,fortunate.fellow,0.9506666742123021
1269,little-researchers,0.9603178352583972
1270,old.person,0.889292441612776
1271,old@person,0.8459498513557243
1272,trackless.fence,0.9364804394647609
1273,brown@flickering,0.9658318025426925
1274,littlefortune,0.9398330698724193
1275,buttered-jaws,0.9551148767974508
1276,jumbly!girl,0.9447201214047474
1277,’twas-sons,0.9566685740502372
1278,lovingcry,0.9435453951572115
1279,mighty-heap,0.9239328331221348
1280,golden-grain,0.9191199483476701
1281,large.fish,0.9731105405228055
1282,old.person,0.889292441612776
1283,largerabbit,0.940035770602277
1284,burnt-yeast,0.8879238969213883
1285,bliss-mice,0.9348020029861673
1286,old!person,0.8927305939285018
1287,long!day,0.9512527478708893
1288,old@man,0.9056487428682338
1289,torriblesun,0.9329593900828002
1290,forgottenbeauty,0.9609825171249572
1291,horrid@toes,0.9313874821671977
1292,midmost@sound,0.9517262119297558
1293,yonghy.bonghy,0.9434323899511767
1294,photographic!artist,0.9314446861213064
1295,rightexpression,0.9474303612820766
1296,yonghy-bonghy,0.9400391558624992
1297,old-man,0.9120485427080218
1298,old.person,0.889292441612776
1299,yonghy@bonghy,0.9424880615308546
1300,fearsome.expression,0.8807850961986599
1301,alien.tone,0.9221497355360797
1302,old.person,0.889292441612776
1303,old-person,0.8925623189996469
1304,blue-bottle,0.9392863704037447
1305,intense.deliberation,0.9468417282368635
1306,angry!seas,0.9328666099141159
1307,tropical-pumpkins,0.957923506926136
1308,ghastly-form,0.9618541205014262
1309,old.person,0.889292441612776
1310,old-person,0.8925623189996469
1311,low@brush,0.9370035036260589
1312,quangle@wangle,0.9526741310469077
1313,golden!frame,0.9260435537817939
1314,young.lady,0.9631885335432623
1315,old!person,0.8927305939285018
1316,bluecolor,0.9167149072928541
1317,rich!bits,0.9236293094769176
1318,young.geese,0.8972318072572123
1319,young-storks,0.9246342448978047
1320,young.owls,0.9524581685548204
1321,blue@tails,0.8911737966152775
1322,latinbooks,0.9532623651480735
1323,human-lang,0.9090056959848136
1324,evil!hoard,0.9226430411510594
1325,little!wink,0.9524550426177854
1326,very!house,0.8907992061266982
1327,early.pumpkins,0.9600232542871435
1328,earlydream,0.9183683662637336
1329,scarlet@grace,0.9219249957730593
1330,good@case,0.9472436287910823
1331,judicious.cries,0.9572375768653877
1332,gladsurprise,0.9283909939604228
1333,troubled.dawn,0.9326193710973286
1334,calmbed,0.8958672100918839
1335,dismal-being,0.9598993122231678
1336,fathomlessbrain,0.9210920916053341
1337,suddensieve,0.9345163119749287
1338,solemn@bill,0.9550081895989421
1339,blue.eyes,0.8868343244993039
1340,long.tail,0.8278961478781941
1341,small.clothes,0.9192286875827788
1342,old-geese,0.9155408390925128
1343,young-geese,0.8875170883885118
1344,broad-fishes,0.9670613671246706
1345,grand!frock,0.9496439900215916
1346,younggeese,0.7999964854808888
1347,chiefly!cookery,0.9315799279716938
1348,round!size,0.9454258640604121
1349,large.grin,0.9186840952801286
1350,torriblebroom,0.9339964109021683
1351,large@mouse,0.9716697928931854
1352,conceivable@waterproof,0.9682176514160985
1353,perfectlines,0.937044644109136
1354,young!parrots,0.9639016804457572
1355,vexeddivide,0.9203314071963697
1356,lively.cow,0.9432143400827073
1357,youngstorks,0.9511000856822566
1358,other!birds,0.9438338028896864
1359,younggeese,0.7999964854808888
1360,youngfishes,0.9424389178783249
1361,young-geese,0.8875170883885118
1362,old!person,0.8927305939285018
1363,old@person,0.8459498513557243
1364,little-casement,0.9565237994494195
1365,yonghy-bonghy,0.9400391558624992
1366,sudden@impression,0.9628916178749554
1367,eldest@expression,0.9582148715322664
1368,secret-joys,0.9026230311450212
1369,sadder.stole,0.8226237666366935
1370,shilly-knives,0.9230069253813777
1371,secret@hoard,0.9627429924165686
1372,new!daughter,0.9466166400400243
1373,false!heights,0.9535613273685541
1374,unpitying-sun,0.957399963759078
1375,foolscap@bottles,0.9400425979467186
1376,dull!day,0.9401714866940337
1377,gloomydark,0.9384324357017381
1378,new-banshee,0.9148962856408204
1379,syllogistic-maze,0.9679457129099334
1380,old.person,0.889292441612776
1381,little.curtsey,0.9508089175632272
1382,bluebottle,0.9434685479682511
1383,solemn@thing,0.9510893217353178
1384,magnificent-goblin,0.9597219173565362
1385,angry!voice,0.9200001416140942
1386,narrow-fire,0.9512408718289237
1387,horrible!person,0.9667772695294046
1388,oldman,0.8928341117665511
1389,remarkable@curtsey,0.9705692345401556
1390,photographic-seraph,0.962870932644921
1391,oldman,0.8928341117665511
1392,old@person,0.8459498513557243
1393,chanklybore,0.9354314458362749
1394,old!person,0.8927305939285018
1395,gromboolianfun,0.9644312638058481
1396,green!feathers,0.9465327620879525
1397,young!geese,0.8950198984265549
1398,young-guinea,0.906276479622532
1399,young@storks,0.9269462214817229
1400,young!geese,0.8950198984265549
1401,largeside,0.9219665373621121
1402,shadow-token,0.9067771935635038
1403,second.bore,0.9687298521604232
1404,many!millions,0.9435560948197315
1405,young@storks,0.9269462214817229
1406,very@mill,0.9641918802462917
1407,happystick,0.9327147119941226
1408,blue!bottle,0.9334809991195809
1409,blue-bottle,0.9392863704037447
1410,tropical!pan,0.9575505111136045
1411,tropical@turnspits,0.9190444085824809
1412,great.morn,0.9569670455221992
1413,young.storks,0.9265008271237493
1414,youngstorks,0.9511000856822566
1415,young!geese,0.8950198984265549
1416,young@geese,0.8944149111767751
1417,young!geese,0.8950198984265549
1418,youngstorks,0.9511000856822566
1419,genteel-manner,0.9334496934595321
1420,small!shore,0.9434446929089965
1421,mutualbeast,0.9076702113130637
1422,nearer!benefit,0.929731227054842
1423,bluebottle,0.9434685479682511
1424,voluminous.manner,0.9481469198699725
1425,giddy!motion,0.9469339339156522
1426,hottermanner,0.9492644260967761
1427,horrible-bones,0.8949789730349542
1428,ugliest.kangaroo,0.940218060163899
1429,cheerful.hills,0.9648788189574297
1430,syllogistic-sky,0.9622219752303022
1431,flatter-pantomimes,0.9673648077951532
1432,inland.lake,0.9371142721676269
1433,beautiful-circle,0.9440009084889905
1434,rugged.tree,0.925444520523679
1435,blue-baboon,0.9697617330446474
1436,amiable!man,0.9186972062544568
1437,oldperson,0.9262824592367186
1438,small-children,0.9648458099263342
1439,youngguinea,0.9207012056547899
1440,young.geese,0.8972318072572123
1441,young-geese,0.8875170883885118
1442,young-guinea,0.906276479622532
1443,small.goose,0.9362362838262552
1444,old!geese,0.910893444985383
1445,sudden.sympathy,0.9610796550037503
1446,blue@bottle,0.936092050191719
1447,deadly@stripe,0.9416876062157409
1448,cruel@chickens,0.9445353005076463
1449,young.geese,0.8972318072572123
1450,younggeese,0.7999964854808888
1451,young@geese,0.8944149111767751
1452,happy@green,0.9688807235716816
1453,greensail,0.9224442069876304
1454,aptly@place,0.8986451187116374
1455,chankly!bore,0.9204964812619518
1456,old!person,0.8927305939285018
1457,young@lady,0.9672961222964463
1458,agonisedrays,0.9095479477349868
1459,inner-course,0.9348083223045865
1460,horriblethro,0.9386795092913103
1461,new!secret,0.9520731011502725
1462,deadvisions,0.906695779745969
1463,old!person,0.8927305939285018
1464,blue-bottle,0.9392863704037447
1465,young@geese,0.8944149111767751
1466,young.guinea,0.9139898983318232
1467,firstlength,0.9366521330559375
1468,deadly.settlement,0.9612763459831376
1469,dreadful-velocity,0.9581855306815424
1470,young!geese,0.8950198984265549
1471,busy-caverns,0.9529115921353339
1472,complicated@tops,0.9696990610237798
1473,spotty@harp,0.9636437607600764
1474,plum-pudding,0.8044388184977831
1475,sunnyplace,0.8210521934862128
1476,young-geese,0.8875170883885118
1477,chankly.bore,0.9100567109068579
1478,brown-lane,0.9374416819561899
1479,few!tart,0.9495654685008964
1480,other@remorse,0.9500622053053607
1481,blue@bottle,0.936092050191719
1482,disjointed!stanzas,0.9652754423354598
1483,few@fishes,0.9476154981198363
1484,perfect.sound,0.9348648587579065
1485,first@way,0.959572738057573
1486,lively!gallons,0.8313146116142895
1487,blue.bottle,0.9334100969002008
1488,young.parrots,0.9632007482750936
1489,blue-stripe,0.9395125526401347
1490,lively.bones,0.9296970962414001
1491,cruel-shore,0.9479223986054408
1492,giddy.woe,0.9301866315609171
1493,pensivesob,0.9298535342944959
1494,little.egg,0.92357524095676
1495,old.person,0.889292441612776
1496,endlesstea,0.8483514117903751
1497,respectivebows,0.9411709895253231
1498,most!reader,0.9472012969781125
1499,supreme!solitude,0.96700738921698
1500,young-parrots,0.9624046357170287
1501,youngowls,0.8822510667382765
1502,quatter.beast,0.9504687489526911
1503,little.heap,0.9536795420550744
1504,scarce.lady,0.9325398965724845
1505,sweet@tune,0.9105185631198398
1506,right@hand,0.9114108833092744
1507,humanbottles,0.9430996503684617
1508,most!frogs,0.9600234969798671
1509,sweet!wings,0.9680523411832289
1510,vindictive.manner,0.959316113328088
1511,long-spoon,0.9249534861163494
1512,himmeltanious.porridge,0.9469570782071618
1513,chanklybore,0.9354314458362749
1514,lovely@hiawatha,0.9667306158995437
1515,oldperson,0.9262824592367186
1516,little-fish,0.9503533266065413
1517,very@dish,0.9138936900500536
1518,ceremonious!calls,0.9583868546319009
1519,broken.stick,0.9489344576317597
1520,oldxerxes,0.9583198228217378
1521,old-person,0.8925623189996469
1522,old-person,0.8925623189996469
1523,small!children,0.9662539862078521
1524,yonghybonghy,0.9352730247130812
1525,white@lark,0.9296247330486487
1526,blue!bottle,0.9334809991195809
1527,ruddy-light,0.9346218282109886
1528,old-person,0.8925623189996469
1529,old.person,0.889292441612776
1530,green!meadow,0.9459375225166156
1531,new-stick,0.915272936213054
1532,little@fan,0.9229316232569453
1533,little-fish,0.9503533266065413
1534,old-person,0.8925623189996469
1535,old!person,0.8927305939285018
1536,constantgroan,0.9106784979065446
1537,little.eel,0.9273850685666427
1538,silver-zebra,0.9402869144472278
1539,dundrearymeadows,0.8950646404638163
1540,young-geese,0.8875170883885118
1541,only@consequence,0.9569260257612301
1542,oldman,0.8928341117665511
1543,old!person,0.8927305939285018
1544,youngest@sea,0.9606053582588024
1545,verdant-tone,0.9536319847247593
1546,old@man,0.9056487428682338
1547,old@person,0.8459498513557243
1548,large!fish,0.9727375467087577
1549,old@man,0.9056487428682338
1550,oldperson,0.9262824592367186
1551,largeruff,0.9136715308937695
1552,green@bonnet,0.9560827465835352
1553,solemn@trysting,0.9714210618933508
1554,flowery!voice,0.9321494865480755
1555,human.end,0.9125658499171859
1556,silent-river,0.9423241289931663
1557,same.aint,0.9470444510175082
1558,disjointed!tail,0.9418940907681357
1559,eastern-sky,0.9358231901186098
1560,syllogistic-glow,0.9703442204958406
1561,darkest.deliberation,0.9106626451588121
1562,newlife,0.933996139005492
1563,ruddy@dawn,0.9100910910283879
1564,sweet.tune,0.9094060083642015
1565,giganticblack,0.8366729912136897
1566,little!urn,0.9399418798006509
1567,woollydolly,0.9505293373733628
1568,little.doll,0.9267518505285711
1569,curlycap,0.9094664811171319
1570,tropical-air,0.9463980713644065
1571,noseddrops,0.909680758083013
1572,old.man,0.9100714166678932
1573,large@cow,0.9259419061087173
1574,next!round,0.8504838731831462
1575,old.person,0.889292441612776
1576,green-sail,0.9364189843969728
1577,violet.manner,0.8566869948400219
1578,fierce!trees,0.9113363094051882
1579,loving.memory,0.9273235070152427
1580,chankly@bore,0.9192626258503683
1581,fowly.questions,0.9449200640010562
1582,old.person,0.889292441612776
1583,old.man,0.9100714166678932
1584,barbary!ape,0.9127036986559728
1585,wet!eyes,0.9430661479795651
1586,chronic.skin,0.9488830319500406
1587,deadly-jones,0.9492577207182624
1588,silent-ones,0.9275130203320759
1589,crimson.ways,0.9572553138482981
1590,ghostlybread,0.9162265658223049
1591,young@lady,0.9672961222964463
1592,dreary.hum,0.9581823959778575
1593,marble@parts,0.9480152733772477
1594,third@turn,0.8082191697387311
1595,silvery.wraith,0.9433259242611312
1596,brief-meaning,0.9322457712848791
1597,yonghy@bonghy,0.9424880615308546
1598,thirdslopes,0.9231793233499657
1599,secrethoard,0.9461780050012858
1600,new-place,0.9709959888786353
1601,old@man,0.9056487428682338
1602,old!person,0.8927305939285018
1603,small@length,0.9447951952079792
1604,young!lady,0.9681304925469822
1605,old!man,0.9070303332055255
1606,coldspells,0.9548999331922781
1607,old!man,0.9070303332055255
1608,fearsome!noise,0.9668567146644161
1609,larger!tub,0.9552571999252398
1610,weary.while,0.9692357550492818
1611,little.shrimp,0.9399697545519788
